promo_id,article_no,store_id,start_date,end_date,offer_type,discount_pct,promo_channel,has_endcap,on_promo_bay,brand,category,sub_category
FVB71G,200236,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,LOLBrand01L,Confectionery,Lollies
HLU8M8,200237,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,LOLBrand01L,Confectionery,Lollies
7MHXOF,200238,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,LOLBrand01L,Confectionery,Lollies
KCGGXP,200323,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,SOFBrand04D,Beverages,Soft Drinks
5CITUF,200324,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,SOFBrand04D,Beverages,Soft Drinks
8CYOTW,200325,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,SOFBrand04D,Beverages,Soft Drinks
G7NFDI,200326,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,SOFBrand04D,Beverages,Soft Drinks
NU31EI,200327,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,SOFBrand04D,Beverages,Soft Drinks
WUCX67,200328,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,SOFBrand04D,Beverages,Soft Drinks
XKWQ0Y,200304,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,SOFBrand01D,Beverages,Soft Drinks
WM9Q7F,200305,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,SOFBrand01D,Beverages,Soft Drinks
TMFWG8,200306,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,SOFBrand01D,Beverages,Soft Drinks
95NA2F,200307,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,SOFBrand01D,Beverages,Soft Drinks
QZTIO4,200308,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,SOFBrand01D,Beverages,Soft Drinks
M7PP0P,200309,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,SOFBrand01D,Beverages,Soft Drinks
NNLO0H,200310,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,SOFBrand01D,Beverages,Soft Drinks
HGH5XW,200335,S001,2024-08-28,2024-09-03,25% Off,25.0,Catalog,False,False,JUIBrand02J,Beverages,Juice
6T1OXH,200336,S001,2024-08-28,2024-09-03,25% Off,25.0,Catalog,False,False,JUIBrand02J,Beverages,Juice
FDXK31,200337,S001,2024-08-28,2024-09-03,25% Off,25.0,Catalog,False,False,JUIBrand02J,Beverages,Juice
WBHTFN,200338,S001,2024-08-28,2024-09-03,25% Off,25.0,Catalog,False,False,JUIBrand02J,Beverages,Juice
SGPYNY,200339,S001,2024-08-28,2024-09-03,25% Off,25.0,Catalog,False,False,JUIBrand02J,Beverages,Juice
J0UFO2,200340,S001,2024-08-28,2024-09-03,25% Off,25.0,Catalog,False,False,JUIBrand02J,Beverages,Juice
HOQ5E7,200329,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,JUIBrand01J,Beverages,Juice
L7W05Y,200330,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,JUIBrand01J,Beverages,Juice
2DA5B4,200331,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,JUIBrand01J,Beverages,Juice
L6HFH4,200332,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,JUIBrand01J,Beverages,Juice
N6V3RZ,200333,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,JUIBrand01J,Beverages,Juice
KDU6FO,200334,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,JUIBrand01J,Beverages,Juice
TWFTQ9,200401,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,YOGBrand04Y,Dairy,Yoghurt
Y69XFQ,200402,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,YOGBrand04Y,Dairy,Yoghurt
1ENNGA,200403,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,YOGBrand04Y,Dairy,Yoghurt
Y37VG6,200404,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,YOGBrand04Y,Dairy,Yoghurt
88U595,200405,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,YOGBrand04Y,Dairy,Yoghurt
CEKOF9,200406,S001,2024-08-28,2024-09-03,25% Off,25.0,Catalog,False,False,YOGBrand05Y,Dairy,Yoghurt
2Y8LZ8,200407,S001,2024-08-28,2024-09-03,25% Off,25.0,Catalog,False,False,YOGBrand05Y,Dairy,Yoghurt
CV2A6P,200408,S001,2024-08-28,2024-09-03,25% Off,25.0,Catalog,False,False,YOGBrand05Y,Dairy,Yoghurt
G4GKS6,200409,S001,2024-08-28,2024-09-03,25% Off,25.0,Catalog,False,False,YOGBrand05Y,Dairy,Yoghurt
R6BILQ,200421,S001,2024-08-28,2024-09-03,25% Off,25.0,Catalog,False,False,CHEBrand03C,Dairy,Cheese
PB01QC,200422,S001,2024-08-28,2024-09-03,25% Off,25.0,Catalog,False,False,CHEBrand03C,Dairy,Cheese
TE9W0A,200423,S001,2024-08-28,2024-09-03,25% Off,25.0,Catalog,False,False,CHEBrand03C,Dairy,Cheese
N6NBYZ,200424,S001,2024-08-28,2024-09-03,25% Off,25.0,Catalog,False,False,CHEBrand03C,Dairy,Cheese
M242OM,200418,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,CHEBrand02C,Dairy,Cheese
7ZTRJ6,200419,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,CHEBrand02C,Dairy,Cheese
7DXLSE,200420,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,CHEBrand02C,Dairy,Cheese
33DCNF,200439,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,DIPBrand01D,Dairy,Dips
225AA3,200440,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,DIPBrand01D,Dairy,Dips
5WFW5Q,200441,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,DIPBrand01D,Dairy,Dips
52DEZH,200442,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,DIPBrand01D,Dairy,Dips
0CD8A2,200446,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,DIPBrand03D,Dairy,Dips
IBCLTR,200447,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,DIPBrand03D,Dairy,Dips
H9VGKY,200448,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,DIPBrand03D,Dairy,Dips
5CGAGH,200525,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,SOABrand02S,Toiletries,Soaps
FT9ZZC,200526,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,SOABrand02S,Toiletries,Soaps
GL9FWV,200527,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,SOABrand02S,Toiletries,Soaps
VSKP30,200531,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,SOABrand04S,Toiletries,Soaps
TX8J1C,200532,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,SOABrand04S,Toiletries,Soaps
CM0W3C,200533,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,SOABrand04S,Toiletries,Soaps
1ZA0DV,200543,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,TOOBrand04T,Toiletries,Toothpaste
6NYYCJ,200544,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,TOOBrand04T,Toiletries,Toothpaste
4Q0RR1,200545,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,TOOBrand04T,Toiletries,Toothpaste
L9GVBM,200537,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,TOOBrand02T,Toiletries,Toothpaste
QQ749Q,200538,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,TOOBrand02T,Toiletries,Toothpaste
6QF1PA,200539,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,TOOBrand02T,Toiletries,Toothpaste
FL9WOA,200556,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,DEOBrand03D,Toiletries,Deodorant
2XGVGD,200557,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,DEOBrand03D,Toiletries,Deodorant
OFMAOK,200558,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,DEOBrand03D,Toiletries,Deodorant
8TIR0P,200559,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,DEOBrand03D,Toiletries,Deodorant
8F8C8C,200552,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,DEOBrand02D,Toiletries,Deodorant
LRKI72,200553,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,DEOBrand02D,Toiletries,Deodorant
OALFWY,200554,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,DEOBrand02D,Toiletries,Deodorant
PEEK03,200555,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,DEOBrand02D,Toiletries,Deodorant
5N8CQP,200591,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,BODBrand07W,Toiletries,Body Wash
HLI5L6,200592,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,BODBrand07W,Toiletries,Body Wash
92TULG,200593,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,BODBrand07W,Toiletries,Body Wash
ELW8IV,200594,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,BODBrand07W,Toiletries,Body Wash
I3RQAS,200584,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,BODBrand05W,Toiletries,Body Wash
D1WCRV,200585,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,BODBrand05W,Toiletries,Body Wash
68JQ12,200586,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,BODBrand05W,Toiletries,Body Wash
JF4CIW,200587,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,BODBrand05W,Toiletries,Body Wash
L3RFJL,200598,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,HANBrand02W,Toiletries,Hand Wash
9VT3X8,200599,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,HANBrand02W,Toiletries,Hand Wash
VE00H2,200600,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,HANBrand02W,Toiletries,Hand Wash
K2P3AJ,200601,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,HANBrand02W,Toiletries,Hand Wash
FAX1CQ,200612,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,HANBrand06W,Toiletries,Hand Wash
6FWTV1,200613,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,HANBrand06W,Toiletries,Hand Wash
DJJZQF,200614,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,HANBrand06W,Toiletries,Hand Wash
E8E5TN,200615,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,DISBrand01L,Cleaning,Dishwashing liquid
LZTWXO,200616,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,DISBrand01L,Cleaning,Dishwashing liquid
L4BKUU,200617,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,DISBrand01L,Cleaning,Dishwashing liquid
5CZECC,200618,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,DISBrand01L,Cleaning,Dishwashing liquid
FS7I19,200630,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,DISBrand05L,Cleaning,Dishwashing liquid
MO1RTS,200631,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,DISBrand05L,Cleaning,Dishwashing liquid
XOF33Q,200632,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,DISBrand05L,Cleaning,Dishwashing liquid
E6JIXU,200633,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,DISBrand05L,Cleaning,Dishwashing liquid
B4IBHI,200645,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,DISBrand04T,Cleaning,Dishwashing tablet
F5SL1Y,200646,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,DISBrand04T,Cleaning,Dishwashing tablet
A1RYZT,200647,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,DISBrand04T,Cleaning,Dishwashing tablet
BVHUAZ,200634,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,DISBrand01T,Cleaning,Dishwashing tablet
UN6FHT,200635,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,DISBrand01T,Cleaning,Dishwashing tablet
60KUSF,200636,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,DISBrand01T,Cleaning,Dishwashing tablet
HVMLJE,200659,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,LAUBrand02D,Cleaning,Laundry detergent
KBVXSO,200660,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,LAUBrand02D,Cleaning,Laundry detergent
GB205H,200661,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,LAUBrand02D,Cleaning,Laundry detergent
U03Y53,200662,S001,2024-08-28,2024-09-03,30% Off,30.0,Catalog,False,False,LAUBrand02D,Cleaning,Laundry detergent
MBWU5J,200670,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,LAUBrand05D,Cleaning,Laundry detergent
SLHGMR,200671,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,LAUBrand05D,Cleaning,Laundry detergent
ZZQO17,200672,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,LAUBrand05D,Cleaning,Laundry detergent
RV2Y7C,200673,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,LAUBrand05D,Cleaning,Laundry detergent
DABBAJ,200729,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,CERBrand10C,Breakfast,Cereals
AQ08DN,200730,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,CERBrand10C,Breakfast,Cereals
X80NKX,200731,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,CERBrand10C,Breakfast,Cereals
KBEFQ7,200732,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,CERBrand10C,Breakfast,Cereals
96EW82,200733,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,CERBrand10C,Breakfast,Cereals
57GE0Q,200734,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,CERBrand10C,Breakfast,Cereals
5ZJAUC,200704,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,CERBrand05C,Breakfast,Cereals
YHONBP,200705,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,CERBrand05C,Breakfast,Cereals
QGA6X8,200706,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,CERBrand05C,Breakfast,Cereals
5ZZHJY,200707,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,CERBrand05C,Breakfast,Cereals
8GY39B,200708,S001,2024-08-28,2024-09-03,Half Price,50.0,Catalog,True,True,CERBrand05C,Breakfast,Cereals
U4UZ2Z,200751,S001,2024-08-28,2024-09-03,25% Off,25.0,Catalog,False,False,OATBrand06O,Breakfast,Oats
0KDN3T,200752,S001,2024-08-28,2024-09-03,25% Off,25.0,Catalog,False,False,OATBrand06O,Breakfast,Oats
N60TLX,200753,S001,2024-08-28,2024-09-03,25% Off,25.0,Catalog,False,False,OATBrand06O,Breakfast,Oats
OUN91F,200754,S001,2024-08-28,2024-09-03,25% Off,25.0,Catalog,False,False,OATBrand06O,Breakfast,Oats
Y6YO8D,200748,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,OATBrand05O,Breakfast,Oats
JE7XQT,200749,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,OATBrand05O,Breakfast,Oats
Y6M79F,200750,S001,2024-08-28,2024-09-03,40% Off,40.0,Catalog,True,True,OATBrand05O,Breakfast,Oats
MW04U9,200040,S001,2024-09-04,2024-09-10,Half Price,50.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
23O359,200041,S001,2024-09-04,2024-09-10,Half Price,50.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
TSUJT7,200042,S001,2024-09-04,2024-09-10,Half Price,50.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
0Y2RL4,200043,S001,2024-09-04,2024-09-10,Half Price,50.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
N7S3HM,200044,S001,2024-09-04,2024-09-10,Half Price,50.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
O1DXQ4,200045,S001,2024-09-04,2024-09-10,Half Price,50.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
6GA2SD,200046,S001,2024-09-04,2024-09-10,Half Price,50.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
FC8IO3,200026,S001,2024-09-04,2024-09-10,40% Off,40.0,Catalog,True,True,CHIBrand05C,Snacks,Chips
TD3ABE,200027,S001,2024-09-04,2024-09-10,40% Off,40.0,Catalog,True,True,CHIBrand05C,Snacks,Chips
G1CJ8P,200028,S001,2024-09-04,2024-09-10,40% Off,40.0,Catalog,True,True,CHIBrand05C,Snacks,Chips
MOZKNH,200029,S001,2024-09-04,2024-09-10,40% Off,40.0,Catalog,True,True,CHIBrand05C,Snacks,Chips
PVRWBR,200030,S001,2024-09-04,2024-09-10,40% Off,40.0,Catalog,True,True,CHIBrand05C,Snacks,Chips
BLBZ5N,200031,S001,2024-09-04,2024-09-10,40% Off,40.0,Catalog,True,True,CHIBrand05C,Snacks,Chips
TDYWM8,200032,S001,2024-09-04,2024-09-10,40% Off,40.0,Catalog,True,True,CHIBrand05C,Snacks,Chips
RABR6R,200107,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,True,BISBrand07B,Snacks,Biscuits
TC0Z7Q,200108,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,True,BISBrand07B,Snacks,Biscuits
0I9BL1,200109,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,True,BISBrand07B,Snacks,Biscuits
4HOAE5,200110,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,True,BISBrand07B,Snacks,Biscuits
27PSQZ,200111,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,True,BISBrand07B,Snacks,Biscuits
N7XBVZ,200112,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,True,BISBrand07B,Snacks,Biscuits
R6KFKL,200073,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,True,BISBrand02B,Snacks,Biscuits
DF4HRA,200074,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,True,BISBrand02B,Snacks,Biscuits
1361BG,200075,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,True,BISBrand02B,Snacks,Biscuits
MY4IQZ,200076,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,True,BISBrand02B,Snacks,Biscuits
6DF08U,200077,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,True,BISBrand02B,Snacks,Biscuits
PNZASY,200078,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,True,BISBrand02B,Snacks,Biscuits
WDRKUP,200152,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,NUTBrand02N,Snacks,Nuts
CJ8MO7,200153,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,NUTBrand02N,Snacks,Nuts
65EFUX,200154,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,NUTBrand02N,Snacks,Nuts
Q9NJC2,200155,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,NUTBrand02N,Snacks,Nuts
GOUIFE,200156,S001,2024-09-04,2024-09-10,Half Price,50.0,Catalog,True,True,NUTBrand03N,Snacks,Nuts
ZAC2EX,200157,S001,2024-09-04,2024-09-10,Half Price,50.0,Catalog,True,True,NUTBrand03N,Snacks,Nuts
VA5E74,200158,S001,2024-09-04,2024-09-10,Half Price,50.0,Catalog,True,True,NUTBrand03N,Snacks,Nuts
2GRRDN,200159,S001,2024-09-04,2024-09-10,Half Price,50.0,Catalog,True,True,NUTBrand03N,Snacks,Nuts
WT2FES,200160,S001,2024-09-04,2024-09-10,Half Price,50.0,Catalog,True,True,NUTBrand03N,Snacks,Nuts
5CS9UI,200226,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,CHOBrand10C,Confectionery,Chocolate
14NIJC,200227,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,CHOBrand10C,Confectionery,Chocolate
P52AY7,200228,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,CHOBrand10C,Confectionery,Chocolate
OV50EW,200229,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,CHOBrand10C,Confectionery,Chocolate
25X1FV,200230,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,CHOBrand10C,Confectionery,Chocolate
K1PBCD,200231,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,CHOBrand10C,Confectionery,Chocolate
6FXNOQ,200181,S001,2024-09-04,2024-09-10,40% Off,40.0,Catalog,True,True,CHOBrand03C,Confectionery,Chocolate
37KTLL,200182,S001,2024-09-04,2024-09-10,40% Off,40.0,Catalog,True,True,CHOBrand03C,Confectionery,Chocolate
8SN5YZ,200183,S001,2024-09-04,2024-09-10,40% Off,40.0,Catalog,True,True,CHOBrand03C,Confectionery,Chocolate
7VXUQD,200184,S001,2024-09-04,2024-09-10,40% Off,40.0,Catalog,True,True,CHOBrand03C,Confectionery,Chocolate
RMSWJJ,200185,S001,2024-09-04,2024-09-10,40% Off,40.0,Catalog,True,True,CHOBrand03C,Confectionery,Chocolate
JKSL66,200186,S001,2024-09-04,2024-09-10,40% Off,40.0,Catalog,True,True,CHOBrand03C,Confectionery,Chocolate
UML3SO,200187,S001,2024-09-04,2024-09-10,40% Off,40.0,Catalog,True,True,CHOBrand03C,Confectionery,Chocolate
JPX16F,200252,S001,2024-09-04,2024-09-10,30% Off,30.0,Catalog,False,False,LOLBrand04L,Confectionery,Lollies
1KYNTL,200253,S001,2024-09-04,2024-09-10,30% Off,30.0,Catalog,False,False,LOLBrand04L,Confectionery,Lollies
2UG05W,200254,S001,2024-09-04,2024-09-10,30% Off,30.0,Catalog,False,False,LOLBrand04L,Confectionery,Lollies
H23GXR,200255,S001,2024-09-04,2024-09-10,30% Off,30.0,Catalog,False,False,LOLBrand04L,Confectionery,Lollies
IRJUTF,200256,S001,2024-09-04,2024-09-10,30% Off,30.0,Catalog,False,False,LOLBrand04L,Confectionery,Lollies
VJ839A,200257,S001,2024-09-04,2024-09-10,30% Off,30.0,Catalog,False,False,LOLBrand04L,Confectionery,Lollies
G77Q9V,200245,S001,2024-09-04,2024-09-10,30% Off,30.0,Catalog,False,False,LOLBrand03L,Confectionery,Lollies
JUHBP9,200246,S001,2024-09-04,2024-09-10,30% Off,30.0,Catalog,False,False,LOLBrand03L,Confectionery,Lollies
VRNEGN,200247,S001,2024-09-04,2024-09-10,30% Off,30.0,Catalog,False,False,LOLBrand03L,Confectionery,Lollies
2B4JTJ,200248,S001,2024-09-04,2024-09-10,30% Off,30.0,Catalog,False,False,LOLBrand03L,Confectionery,Lollies
27YH6U,200249,S001,2024-09-04,2024-09-10,30% Off,30.0,Catalog,False,False,LOLBrand03L,Confectionery,Lollies
AMWJPI,200250,S001,2024-09-04,2024-09-10,30% Off,30.0,Catalog,False,False,LOLBrand03L,Confectionery,Lollies
WUJT4F,200251,S001,2024-09-04,2024-09-10,30% Off,30.0,Catalog,False,False,LOLBrand03L,Confectionery,Lollies
TLH33H,200317,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,SOFBrand03D,Beverages,Soft Drinks
W8D09J,200318,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,SOFBrand03D,Beverages,Soft Drinks
RD4HQF,200319,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,SOFBrand03D,Beverages,Soft Drinks
GHDILU,200320,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,SOFBrand03D,Beverages,Soft Drinks
VNHDCZ,200321,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,SOFBrand03D,Beverages,Soft Drinks
P0NWNT,200322,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,SOFBrand03D,Beverages,Soft Drinks
J5R2SL,200311,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
RW4VNZ,200312,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
VZN2HL,200313,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
OIKIVQ,200314,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
A7IZQ2,200315,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
NMNR06,200316,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
DJIN9R,200346,S001,2024-09-04,2024-09-10,Half Price,50.0,Catalog,True,True,JUIBrand04J,Beverages,Juice
G4XV34,200347,S001,2024-09-04,2024-09-10,Half Price,50.0,Catalog,True,True,JUIBrand04J,Beverages,Juice
9N1D6D,200348,S001,2024-09-04,2024-09-10,Half Price,50.0,Catalog,True,True,JUIBrand04J,Beverages,Juice
ZBC7QK,200349,S001,2024-09-04,2024-09-10,Half Price,50.0,Catalog,True,True,JUIBrand04J,Beverages,Juice
4K6ILS,200350,S001,2024-09-04,2024-09-10,Half Price,50.0,Catalog,True,True,JUIBrand04J,Beverages,Juice
IDBX28,200351,S001,2024-09-04,2024-09-10,Half Price,50.0,Catalog,True,True,JUIBrand04J,Beverages,Juice
7GT76I,200341,S001,2024-09-04,2024-09-10,40% Off,40.0,Catalog,True,True,JUIBrand03J,Beverages,Juice
3HZCD3,200342,S001,2024-09-04,2024-09-10,40% Off,40.0,Catalog,True,True,JUIBrand03J,Beverages,Juice
GEQ10F,200343,S001,2024-09-04,2024-09-10,40% Off,40.0,Catalog,True,True,JUIBrand03J,Beverages,Juice
7IA41S,200344,S001,2024-09-04,2024-09-10,40% Off,40.0,Catalog,True,True,JUIBrand03J,Beverages,Juice
ASCEBF,200345,S001,2024-09-04,2024-09-10,40% Off,40.0,Catalog,True,True,JUIBrand03J,Beverages,Juice
E54UKI,200391,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,YOGBrand02Y,Dairy,Yoghurt
GDIX1C,200392,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,YOGBrand02Y,Dairy,Yoghurt
NAQ2YO,200393,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,YOGBrand02Y,Dairy,Yoghurt
TOS87M,200394,S001,2024-09-04,2024-09-10,25% Off,25.0,Catalog,False,False,YOGBrand02Y,Dairy,Yoghurt
